purchase_id,customer_id,product_id,category,purchased_at,quantity,rating,review,is_holdout
O0916,C0167,P0068,Cosmetics,2026-01-27,1,5,복합성 피부인데 자극 없이 잘 맞았어요.,0
O0917,C0016,P0038,Cosmetics,2026-01-28,2,5,좋아요,0
O0918,C0117,P0038,Cosmetics,2026-01-29,1,3,무난하게 쓰기 좋은데 드라마틱한 변화는 없어요. 향은 호불호 갈릴 것 같아요. 다음엔 다른 제품 써보려고요.,0
O0919,C0127,P0345,PC_Peripherals,2026-01-29,1,5,26000DPI 광학센서 체감이 확실하네요. 그립감 좋고 손목 피로가 확실히 덜합니다. 🥰,1
O0920,C0192,P0042,Cosmetics,2026-01-29,1,3,향은 호불호 갈릴 것 같아요. 각질 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 가격 생각하면 용량이 살짝 아쉽네요. 배송이 생각보다 오래 걸렸네요.,1
O0921,C0219,P0031,Cosmetics,2026-01-29,3,5,좋아요,0
O0922,C0026,P0347,PC_Peripherals,2026-01-30,1,2,생각보다 무거워서 손목이 더 아파요. 그립감 문제가 전혀 해결이 안 됩니다.,1
O0923,C0170,P0382,PC_Peripherals,2026-01-30,1,5,반응속도 빠르고 연결도 안정적이에요. 가벼워서 장시간 써도 부담 없습니다. 게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠. 쟁여두려고 하나 더 담았습니다.,0
O0924,C0197,P0497,Healthwear,2026-01-30,1,4,잘 쓰고 있어요,0
O0925,C0271,P0090,Cosmetics,2026-01-30,1,5,순하게 잘 맞아서 두 번째 구매입니다. 다음엔 다른 라인도 사보려고요. 😊,0
O0926,C0277,P0230,PC_Peripherals,2026-01-30,1,3,손 큰 편이라 사이즈가 살짝 작게 느껴져요. 가격 생각하면 좀 아쉽네요.,0
O0927,C0131,P0447,Healthwear,2026-02-01,1,2,다시는 안 살 듯,0
O0928,C0147,P0078,Cosmetics,2026-02-01,1,4,추천합니다,0
O0929,C0201,P0100,Cosmetics,2026-02-01,1,5,무난하게 좋습니다,0
O0930,C0038,P0500,Healthwear,2026-02-02,1,5,만족합니다,0
O0931,C0183,P0408,Healthwear,2026-02-02,1,3,보통이에요,0
O0932,C0159,P0345,PC_Peripherals,2026-02-03,1,1,두 달 만에 채터링 생겼어요. 연결이 자꾸 끊겨서 스트레스입니다. 생각보다 무거워서 손목이 더 아파요.,1
O0933,C0175,P0582,Healthwear,2026-02-03,1,5,정사이즈로 딱 맞았어요. 뒤꿈치까짐 걱정 덜었습니다. 진작 살 걸 그랬어요. 주문하고 다음날 바로 도착했네요. 가족한테도 추천했어요.,0
O0934,C0179,P0345,PC_Peripherals,2026-02-04,1,3,가격 대비 딱 그만큼입니다. 반품 고민 중입니다.,0
O0935,C0020,P0470,Healthwear,2026-02-05,1,4,가볍고 통기성 좋아서 여름에 신기 좋네요.,0
O0936,C0089,P0038,Cosmetics,2026-02-05,1,5,포장 상태 깔끔하게 잘 왔습니다. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 탄력저하 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,0
O0937,C0136,P0038,Cosmetics,2026-02-05,2,4,좋아요,0
O0938,C0261,P0435,Healthwear,2026-02-05,1,5,무게 걱정 덜었습니다. 진작 살 걸 그랬어요. 정사이즈로 딱 맞았어요.,1
O0939,C0271,P0112,Cosmetics,2026-02-05,1,5,진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요.,0
O0940,C0056,P0345,PC_Peripherals,2026-02-06,1,5,무난하게 좋습니다,0
O0941,C0134,P0166,Cosmetics,2026-02-06,3,4,감초추출물 들어간 제품 찾고 있었는데 딱이네요. 칙칙함 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 🙂,0
O0942,C0138,P0581,Healthwear,2026-02-06,1,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요.,0
O0943,C0161,P0593,Healthwear,2026-02-06,1,3,착화감은 괜찮은데 발땀은 그대로예요.,0
O0944,C0281,P0053,Cosmetics,2026-02-06,1,4,굿굿,0
O0945,C0133,P0095,Cosmetics,2026-02-07,1,3,박스가 찌그러진 채로 도착해서 좀 당황했어요. 무난하게 쓰기 좋은데 드라마틱한 변화는 없어요. 향은 호불호 갈릴 것 같아요.,0
O0946,C0269,P0570,Healthwear,2026-02-07,1,4,무난하게 좋습니다,0
O0947,C0012,P0068,Cosmetics,2026-02-09,1,4,속당김 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 스쿠알란 들어간 제품 찾고 있었는데 딱이네요. 주문하고 다음날 바로 도착했네요.,0
O0948,C0057,P0221,PC_Peripherals,2026-02-09,2,4,유선 연결 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다.,0
O0949,C0108,P0169,Cosmetics,2026-02-11,5,5,건성 피부인데 자극 없이 잘 맞았어요.,0
O0950,C0113,P0038,Cosmetics,2026-02-13,1,5,탄력저하 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,0
O0951,C0187,P0442,Healthwear,2026-02-13,1,4,무릎충격 걱정 덜었습니다. 진작 살 걸 그랬어요.,0
O0952,C0264,P0179,Cosmetics,2026-02-13,1,4,배송 진짜 빨라요. 민감성 피부인데 자극 없이 잘 맞았어요.,1
O0953,C0062,P0553,Healthwear,2026-02-14,1,5,가성비 좋네요,0
O0954,C0166,P0435,Healthwear,2026-02-14,1,1,,0
O0955,C0167,P0070,Cosmetics,2026-02-14,1,4,순하게 잘 맞아서 두 번째 구매입니다. 안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 주름 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. ❣️,0
O0956,C0170,P0472,Healthwear,2026-02-14,1,5,일상화로 매일 신고 있는데 발이 안 피곤해요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 가볍고 통기성 좋아서 여름에 신기 좋네요.,0
O0957,C0003,P0476,Healthwear,2026-02-15,1,2,사이즈가 작게 나와서 결국 반품했어요. 발볼이 좁아서 새끼발가락이 너무 아픕니다.,1
O0958,C0015,P0449,Healthwear,2026-02-15,1,4,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 런닝화로 매일 신고 있는데 발이 안 피곤해요. 쟁여두려고 하나 더 담았습니다.,0
O0959,C0060,P0592,Healthwear,2026-02-15,1,1,테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요. 발볼이 좁아서 새끼발가락이 너무 아픕니다. 발볼압박 때문에 샀는데 오히려 더 심해졌습니다. 사이즈가 작게 나와서 결국 반품했어요. 가격 생각하면 좀 아쉽네요.,0
O0960,C0072,P0399,PC_Peripherals,2026-02-15,1,4,65% 배열 체감이 확실하네요. 타건소음 때문에 바꿨는데 아주 만족합니다.,0
O0961,C0265,P0538,Healthwear,2026-02-15,1,3,무난한데 이 가격이면 좀 비싼 느낌입니다. 실물이 사진보다 좀 투박해요. 며칠 신으니 괜찮아졌는데 처음엔 뻣뻣했어요. 테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요. 가격 생각하면 좀 아쉽네요.,0
O0962,C0015,P0587,Healthwear,2026-02-16,2,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 가볍고 통기성 좋아서 여름에 신기 좋네요. 다음엔 다른 라인도 사보려고요.,0
O0963,C0145,P0597,Healthwear,2026-02-16,1,2,뒤꿈치가 까져서 못 신겠어요. 재구매는 안 할 것 같아요.,0
O0964,C0065,P0179,Cosmetics,2026-02-17,5,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 포장 상태 깔끔하게 잘 왔습니다.,0
O0965,C0109,P0556,Healthwear,2026-02-17,1,5,무난하게 좋습니다,0
O0966,C0120,P0263,PC_Peripherals,2026-02-17,1,5,무게부담 때문에 바꿨는데 아주 만족합니다.,0
O0967,C0255,P0578,Healthwear,2026-02-17,1,5,일상화로 매일 신고 있는데 발이 안 피곤해요. 정사이즈로 딱 맞았어요. 다음엔 다른 라인도 사보려고요.,1
O0968,C0063,P0037,Cosmetics,2026-02-18,1,5,건성 피부인데 자극 없이 잘 맞았어요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 🙂,0
O0969,C0134,P0588,Healthwear,2026-02-19,1,5,잘 쓰고 있어요,0
O0970,C0168,P0472,Healthwear,2026-02-20,1,5,쿠션감 좋아서 오래 걸어도 무릎이 편합니다.,0
O0971,C0007,P0196,Cosmetics,2026-02-21,2,3,그냥 그래요,1
O0972,C0013,P0230,PC_Peripherals,2026-02-21,1,5,내구성 때문에 바꿨는데 아주 만족합니다. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 👍,1
O0973,C0058,P0070,Cosmetics,2026-02-21,1,2,복합성 피부에는 좀 자극이 있었어요. 가격 생각하면 좀 아쉽네요.,0
O0974,C0157,P0575,Healthwear,2026-02-21,1,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 😆,1
O0975,C0162,P0250,PC_Peripherals,2026-02-21,1,5,게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 반응속도 빠르고 연결도 안정적이에요. 가벼워서 장시간 써도 부담 없습니다. 다음엔 다른 라인도 사보려고요.,0
O0976,C0225,P0444,Healthwear,2026-02-21,1,1,발볼이 좁아서 새끼발가락이 너무 아픕니다. 쿠션이 두 달 만에 꺼졌네요. 재구매는 안 할 것 같아요.,0
O0977,C0271,P0592,Healthwear,2026-02-21,1,4,워킹화로 매일 신고 있는데 발이 안 피곤해요. 😆,0
O0978,C0158,P0345,PC_Peripherals,2026-02-22,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 쟁여두려고 하나 더 담았습니다.,0
O0979,C0224,P0598,Healthwear,2026-02-22,1,2,별로예요,0
O0980,C0241,P0027,Cosmetics,2026-02-22,2,4,진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,0
O0981,C0298,P0198,Cosmetics,2026-02-22,2,4,순하게 잘 맞아서 두 번째 구매입니다.,0
O0982,C0220,P0298,PC_Peripherals,2026-02-23,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 키감 때문에 바꿨는데 아주 만족합니다. 다음엔 다른 라인도 사보려고요. 🙂,1
O0983,C0073,P0581,Healthwear,2026-02-24,1,3,실물이 사진보다 좀 투박해요. 며칠 신으니 괜찮아졌는데 처음엔 뻣뻣했어요. 착화감은 괜찮은데 무릎충격은 그대로예요.,0
O0984,C0187,P0576,Healthwear,2026-02-24,1,3,사이즈가 살짝 크게 나온 것 같아요. 반 사이즈 작게 사세요. 택배 박스 안에 완충재가 하나도 없더라고요.,0
O0985,C0265,P0095,Cosmetics,2026-02-24,1,3,지성 피부라 걱정했는데 트러블은 안 났어요. 딱 그 정도입니다. 가격 생각하면 용량이 살짝 아쉽네요. 재구매는 안 할 것 같아요.,1
O0986,C0139,P0421,Healthwear,2026-02-25,1,4,배송 진짜 빨라요. 런닝화로 매일 신고 있는데 발이 안 피곤해요. 정사이즈로 딱 맞았어요. 가볍고 통기성 좋아서 여름에 신기 좋네요. 가족한테도 추천했어요. 🙂,1
O0987,C0171,P0553,Healthwear,2026-02-25,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 정사이즈로 딱 맞았어요. 😊,0
O0988,C0216,P0345,PC_Peripherals,2026-02-25,1,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 재구매 의사 있습니다. ❤️,1
O0989,C0097,P0038,Cosmetics,2026-02-26,1,4,좋아요,1
O0990,C0119,P0229,PC_Peripherals,2026-02-26,1,5,채터링 때문에 바꿨는데 아주 만족합니다. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 반응속도 빠르고 연결도 안정적이에요.,1
O0991,C0197,P0306,PC_Peripherals,2026-02-26,1,5,텐키리스 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다.,0
O0992,C0042,P0578,Healthwear,2026-02-27,1,5,추천합니다,0
O0993,C0145,P0230,PC_Peripherals,2026-02-27,1,4,게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠.,0
O0994,C0232,P0230,PC_Peripherals,2026-02-27,3,5,그립감 좋고 손목 피로가 확실히 덜합니다. 핫스왑 소켓 체감이 확실하네요. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 가족한테도 추천했어요. 👍,0
O0995,C0234,P0600,Healthwear,2026-02-27,2,4,평발이라 신발 고르기 어려웠는데 이건 정말 편해요. 주문하고 다음날 바로 도착했네요.,1
O0996,C0058,P0430,Healthwear,2026-02-28,1,5,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. ❤️,0
O0997,C0069,P0151,Cosmetics,2026-02-28,3,5,미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 트라넥삼산 들어간 제품 찾고 있었는데 딱이네요. 순하게 잘 맞아서 두 번째 구매입니다. 재구매 의사 있습니다.,1
O0998,C0118,P0280,PC_Peripherals,2026-02-28,1,5,광학식 스위치 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다. 배송 빠르고 포장도 꼼꼼해서 좋았어요.,1
O0999,C0028,P0039,Cosmetics,2026-03-01,3,5,순하게 잘 맞아서 두 번째 구매입니다.,0
O1000,C0117,P0178,Cosmetics,2026-03-01,2,4,순하게 잘 맞아서 두 번째 구매입니다. 콜라겐 들어간 제품 찾고 있었는데 딱이네요. 다음엔 다른 라인도 사보려고요. 🥰,0
O1001,C0242,P0169,Cosmetics,2026-03-01,3,5,순하게 잘 맞아서 두 번째 구매입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 복합성 피부인데 자극 없이 잘 맞았어요. 배송 빠르고 포장도 꼼꼼해서 좋았어요.,1
O1002,C0287,P0458,Healthwear,2026-03-01,2,3,테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요. 무난한데 이 가격이면 좀 비싼 느낌입니다. 사이즈가 살짝 크게 나온 것 같아요. 반 사이즈 작게 사세요. 가격 생각하면 좀 아쉽네요.,0
O1003,C0056,P0038,Cosmetics,2026-03-02,1,5,순하게 잘 맞아서 두 번째 구매입니다. 세라마이드 들어간 제품 찾고 있었는데 딱이네요.,0
O1004,C0214,P0448,Healthwear,2026-03-02,1,3,착화감은 괜찮은데 뒤꿈치까짐은 그대로예요. 반품 고민 중입니다.,0
O1005,C0296,P0568,Healthwear,2026-03-02,1,4,워킹화로 매일 신고 있는데 발이 안 피곤해요. 발볼압박 걱정 덜었습니다. 진작 살 걸 그랬어요. 다 쓰면 또 살 것 같아요.,1
O1006,C0221,P0543,Healthwear,2026-03-03,2,5,워킹화로 매일 신고 있는데 발이 안 피곤해요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다.,0
O1007,C0067,P0169,Cosmetics,2026-03-04,1,5,미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 기미 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,1
O1008,C0173,P0134,Cosmetics,2026-03-04,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 🙂,0
O1009,C0185,P0246,PC_Peripherals,2026-03-04,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 블루투스 멀티페어링 체감이 확실하네요.,0
O1010,C0121,P0413,Healthwear,2026-03-05,1,5,발땀 걱정 덜었습니다. 진작 살 걸 그랬어요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,0
O1011,C0269,P0169,Cosmetics,2026-03-05,3,5,,0
O1012,C0300,P0417,Healthwear,2026-03-05,1,2,사이즈가 작게 나와서 결국 반품했어요. 쿠션이 두 달 만에 꺼졌네요.,0
O1013,C0022,P0418,Healthwear,2026-03-06,1,5,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 정사이즈로 딱 맞았어요. 재구매 의사 있습니다. 👍,0
O1014,C0108,P0190,Cosmetics,2026-03-06,3,4,코엔자임Q10 들어간 제품 찾고 있었는데 딱이네요. 안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 쟁여두려고 하나 더 담았습니다.,0
O1015,C0269,P0554,Healthwear,2026-03-06,2,3,며칠 신으니 괜찮아졌는데 처음엔 뻣뻣했어요. 실물이 사진보다 좀 투박해요. 가격 생각하면 좀 아쉽네요.,0
O1016,C0226,P0408,Healthwear,2026-03-07,1,5,가볍고 통기성 좋아서 여름에 신기 좋네요. 다음엔 다른 라인도 사보려고요.,0
O1017,C0300,P0378,PC_Peripherals,2026-03-08,1,3,가격 대비 딱 그만큼입니다. 성능은 괜찮은데 소프트웨어가 좀 불편하네요. 가격 생각하면 좀 아쉽네요.,0
O1018,C0073,P0221,PC_Peripherals,2026-03-09,1,1,배송이 생각보다 오래 걸렸네요. 키감 문제가 전혀 해결이 안 됩니다.,0
O1019,C0075,P0095,Cosmetics,2026-03-09,2,3,보통이에요,1
O1020,C0246,P0558,Healthwear,2026-03-09,1,5,쿠션감 좋아서 오래 걸어도 무릎이 편합니다.,0
O1021,C0300,P0421,Healthwear,2026-03-09,1,5,정사이즈로 딱 맞았어요. 포장 상태 깔끔하게 잘 왔습니다.,0
O1022,C0016,P0082,Cosmetics,2026-03-10,2,5,각질 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,1
O1023,C0248,P0001,Cosmetics,2026-03-10,3,4,판테놀 들어간 제품 찾고 있었는데 딱이네요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요.,1
O1024,C0260,P0015,Cosmetics,2026-03-11,3,1,별로예요,0
O1025,C0300,P0573,Healthwear,2026-03-11,2,5,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요.,0
O1026,C0020,P0343,PC_Peripherals,2026-03-12,2,5,손목피로 때문에 바꿨는데 아주 만족합니다. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 😊,0
O1027,C0096,P0364,PC_Peripherals,2026-03-12,1,4,잘 쓰고 있어요,0
O1028,C0184,P0235,PC_Peripherals,2026-03-12,1,3,가격 대비 딱 그만큼입니다. 손 큰 편이라 사이즈가 살짝 작게 느껴져요.,0
O1029,C0298,P0319,PC_Peripherals,2026-03-13,1,3,착용압박은 좀 나아졌는데 마감이 아쉽습니다. 손 큰 편이라 사이즈가 살짝 작게 느껴져요. 가격 생각하면 좀 아쉽네요.,0
O1030,C0148,P0250,PC_Peripherals,2026-03-14,1,4,무난하게 좋습니다,1
O1031,C0156,P0235,PC_Peripherals,2026-03-14,1,5,좋아요,1
O1032,C0172,P0366,PC_Peripherals,2026-03-14,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 착용압박 때문에 바꿨는데 아주 만족합니다. 다음엔 다른 라인도 사보려고요. 👍🏻,1
O1033,C0229,P0027,Cosmetics,2026-03-15,3,5,,0
O1034,C0282,P0539,Healthwear,2026-03-15,1,5,배송 빨라요 👍,0
O1035,C0048,P0184,Cosmetics,2026-03-16,3,5,모공 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. EGF 들어간 제품 찾고 있었는데 딱이네요.,0
O1036,C0117,P0037,Cosmetics,2026-03-16,1,3,향은 호불호 갈릴 것 같아요. 무난하게 쓰기 좋은데 드라마틱한 변화는 없어요.,0
O1037,C0147,P0515,Healthwear,2026-03-16,1,4,미끄럼 걱정 덜었습니다. 진작 살 걸 그랬어요.,0
O1038,C0088,P0345,PC_Peripherals,2026-03-17,1,5,반응속도 빠르고 연결도 안정적이에요. 재구매 의사 있습니다.,1
O1039,C0229,P0066,Cosmetics,2026-03-17,2,4,,1
